ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
8106,2017-09-20,2017-09-29,307755,12198,50,2,5,5,57,9,16,Not Rated,0.0
8107,2017-09-20,2017-09-29,292214,1748,11,2,5,5,57,9,16,Not Rated,0.0
8108,2017-09-20,2017-09-29,398198,9775,33,2,5,5,57,9,16,Not Rated,0.0
8109,2017-09-20,2017-09-29,1811811,11840,1,2,5,5,57,9,16,Not Rated,0.0
8110,2017-09-20,2017-09-29,1808610,11044,70,2,6,5,57,9,16,Not Rated,0.0
8111,2017-09-20,2017-09-28,362181,8911,39,2,5,5,57,9,16,Not Rated,0.0
8112,2017-09-20,2017-09-28,341845,11276,29,2,5,5,57,9,16,Not Rated,0.0
8113,2017-09-21,2017-09-21,1872899,11714,22,2,5,5,57,9,16,SAT,0.0
8114,2017-09-21,2017-09-28,1770843,12603,67,2,5,5,57,9,16,Not Rated,0.0
8115,2017-09-21,2017-09-21,2068692,12354,38,2,5,5,12,9,98,Not Rated,0.0
8116,2017-09-21,2017-09-27,2509887,8063,4,2,6,5,61,9,16,SAT,0.0
8117,2017-09-21,2017-09-28,445743,9440,51,2,5,5,57,9,16,Not Rated,0.0
8118,2017-09-21,2017-09-28,354890,7671,72,2,5,5,57,9,16,Not Rated,0.0
8119,2017-09-21,2017-09-29,1832874,2340,1,2,6,5,57,9,16,Not Rated,0.0
8120,2017-09-21,2017-09-29,1922728,7797,40,2,5,5,57,9,16,Not Rated,0.0
8121,2017-09-21,2017-10-09,1740855,187,30,2,5,5,10,9,98,Not Rated,0.0
8122,2017-09-18,2017-09-21,1864907,11005,46,2,5,5,12,9,98,Not Rated,0.0
8123,2017-09-18,2017-09-21,15646,2322,49,2,5,5,12,9,98,Not Rated,0.0
8124,2017-09-18,2017-09-21,271510,940,71,2,5,5,12,9,98,Not Rated,0.0
8125,2017-09-22,2017-09-29,355793,11140,51,2,5,5,57,9,16,Not Rated,0.0
8126,2017-09-22,2017-09-29,2011055,11638,50,2,5,5,57,9,16,Not Rated,0.0
8127,2017-09-22,2017-09-29,2362973,11004,12,2,5,5,57,9,16,Not Rated,0.0
8128,2017-09-22,2017-09-28,2178271,11278,50,2,5,5,57,9,16,Not Rated,0.0
8129,2017-09-22,2017-09-29,632799,12475,61,2,5,5,57,9,16,SAT,0.0
8130,2017-09-22,2017-09-29,461760,11798,35,2,5,5,57,9,16,SAT,0.0
8131,2017-09-22,2017-09-29,354911,10834,33,2,5,5,57,9,16,SAT,0.0
8132,2017-09-22,2017-10-09,1913446,1702,76,2,5,5,42,9,98,Not Rated,0.0
8133,2017-09-25,2017-09-29,1603926,994,49,2,5,5,57,9,16,SAT,0.0
8134,2017-09-25,2017-09-29,2072810,10883,55,2,6,5,57,9,16,SAT,0.0
8135,2017-09-25,2017-10-05,811862,1957,36,2,5,5,10,9,98,Not Rated,0.0
8136,2017-09-22,2017-09-26,547515,10130,52,2,3,5,12,9,98,Not Rated,0.0
8137,2017-09-25,2017-09-26,893556,1465,28,2,6,5,57,9,16,SAT,0.0
8138,2017-09-25,2017-09-29,888365,11212,22,2,5,5,57,9,16,SAT,0.0
8139,2017-09-25,2017-09-29,23061,11973,56,2,5,5,57,9,16,SAT,0.0
8140,2017-09-25,2017-09-29,450638,10030,12,2,5,5,57,9,16,SAT,0.0
8141,2017-09-25,2017-09-29,1793233,11059,26,2,5,5,57,9,16,SAT,0.0
8142,2017-09-25,2017-10-02,1756116,9311,28,2,5,5,57,9,16,SAT,0.0
8143,2017-09-25,2017-09-28,2018138,11768,58,2,5,5,57,9,16,Not Rated,0.0
8144,2017-09-25,2017-10-02,76921,1201,51,2,5,5,57,9,16,SAT,0.0
8145,2017-09-25,2017-10-02,64849,1956,29,2,5,5,57,9,16,SAT,0.0
8146,2017-09-25,2017-10-02,1863913,8569,64,2,5,5,57,9,16,SAT,0.0
8147,2017-09-25,2017-10-02,25795,12241,72,2,5,5,57,9,16,SAT,0.0
8148,2017-09-25,2017-10-02,1815537,11849,64,2,5,5,57,9,16,SAT,0.0
8149,2017-09-25,2017-10-02,1910810,11262,13,2,5,5,57,9,16,SAT,0.0
8150,2017-09-25,2017-10-02,1706757,11086,70,2,5,5,57,9,16,SAT,0.0
8151,2017-09-26,2017-10-04,2127789,190,45,2,5,5,57,9,16,Not Rated,0.0
8152,2017-09-26,2017-10-04,578913,9998,30,2,5,5,57,9,16,Not Rated,0.0
8153,2017-09-26,2017-10-04,420009,9901,78,2,5,5,57,9,16,Not Rated,0.0
8154,2017-09-26,2017-10-02,2111519,12754,5,2,5,5,57,9,16,SAT,0.0
8155,2017-09-26,2017-10-04,2223983,486,30,2,5,5,57,9,16,Not Rated,0.0
8156,2017-09-26,2017-10-04,355064,11027,22,2,5,5,57,9,16,Not Rated,0.0
8157,2017-09-26,2017-10-04,1885838,8949,52,2,5,5,57,9,16,Not Rated,0.0
8158,2017-09-26,2017-10-04,244026,12727,15,2,5,5,57,9,16,Not Rated,0.0
8159,2017-09-26,2017-10-04,2481875,8939,63,2,5,5,57,9,16,Not Rated,0.0
8160,2017-09-26,2017-10-04,1804320,10646,66,2,5,5,57,9,16,Not Rated,0.0
8161,2017-09-26,2017-10-06,2093076,9601,58,2,6,5,57,9,16,Not Rated,0.0
8162,2017-09-26,2017-10-04,2340382,11984,70,2,5,5,57,9,16,Not Rated,0.0
8163,2017-09-26,2017-10-04,480620,9601,3,2,6,5,57,9,16,Not Rated,0.0
8164,2017-09-26,2017-10-04,2149887,2613,26,2,5,5,57,9,16,Not Rated,0.0
8165,2017-09-26,2017-10-03,149169,9393,1,2,5,5,57,9,16,SAT,0.0
8166,2017-09-20,2017-09-26,189129,9634,18,2,5,5,40,9,98,NSA,0.0
8167,2017-09-25,2017-10-23,896150,1419,2,2,3,5,33,9,98,Not Rated,0.0
8168,2017-09-26,2017-11-10,865659,923,55,2,3,5,15,9,13,Not Rated,0.0
8169,2017-09-27,2017-10-06,2135025,12692,7,2,5,5,57,9,16,Not Rated,0.0
8170,2017-09-27,2017-10-04,1765925,10994,40,2,5,5,57,9,16,Not Rated,0.0
8171,2017-09-27,2017-10-04,1912159,9634,63,2,5,5,57,9,16,Not Rated,0.0
8172,2017-09-27,2017-10-04,2217282,11552,53,2,5,5,57,9,98,Not Rated,0.0
8173,2017-09-27,2017-10-18,2038725,10994,39,2,5,5,57,9,16,Not Rated,0.0
8174,2017-09-27,2017-10-04,2422876,11122,42,2,5,5,57,9,16,Not Rated,0.0
8175,2017-09-27,2017-10-04,353294,11113,7,2,5,5,57,9,16,Not Rated,0.0
8176,2017-09-27,2017-10-06,2054515,355,70,2,5,5,57,9,98,Not Rated,0.0
8177,2017-09-27,2017-10-09,2363569,8057,65,2,6,5,57,9,98,Not Rated,0.0
8178,2017-09-27,2017-10-06,611756,994,73,2,5,5,57,9,98,Not Rated,0.0
8179,2017-09-27,2017-10-09,2476388,11113,9,2,5,5,57,9,98,Not Rated,0.0
8180,2017-09-27,2017-10-09,302096,10430,40,2,5,5,57,9,98,Not Rated,0.0
8181,2017-09-27,2017-10-09,1915322,2531,10,2,5,5,57,9,98,Not Rated,0.0
8182,2017-09-27,2017-10-02,1847894,11254,60,2,5,5,57,9,16,SAT,0.0
8183,2017-09-27,2017-10-09,2289129,11493,51,2,5,5,57,9,98,Not Rated,0.0
8184,2017-09-27,2017-10-10,1806544,2569,77,2,5,5,57,9,98,Not Rated,0.0
8185,2017-09-27,2017-10-10,2084104,12299,54,2,5,5,57,9,98,Not Rated,0.0
8186,2017-09-28,2017-10-02,889207,12617,39,2,7,5,57,9,16,SAT,0.0
8187,2017-09-28,2017-10-09,2007877,11179,34,2,3,5,63,9,13,Not Rated,0.0
8188,2017-09-28,2017-10-13,1841060,10569,77,2,3,5,50,9,13,SAT,0.0
8189,2017-09-28,2017-10-10,442639,11469,76,2,5,5,57,9,98,Not Rated,0.0
8190,2017-09-28,2017-10-06,2103581,1515,7,2,5,5,57,9,16,Not Rated,0.0
8191,2017-09-28,2017-10-06,309489,10973,49,2,5,5,57,9,16,Not Rated,0.0
8192,2017-09-28,2017-10-06,365026,10379,60,2,5,5,61,9,16,Not Rated,0.0
8193,2017-09-28,2017-10-06,2154946,11275,62,2,5,5,57,9,16,Not Rated,0.0
8194,2017-09-28,2017-10-09,591592,9051,30,2,5,5,57,9,16,Not Rated,0.0
8195,2017-09-28,2017-10-13,1852091,11487,57,2,3,5,50,9,98,Not Rated,0.0
8196,2017-09-29,2017-10-06,409284,347,50,2,5,5,57,9,16,Not Rated,0.0
8197,2017-09-29,2017-10-06,689634,11083,61,2,6,5,57,9,16,Not Rated,0.0
8198,2017-09-29,2017-10-06,1781125,1846,62,2,5,5,57,9,16,Not Rated,0.0
8199,2017-09-29,2017-10-06,404702,8585,51,2,5,5,57,9,16,Not Rated,0.0
8200,2017-09-29,2017-10-18,2152374,8432,58,2,3,5,63,9,42,Not Rated,0.0
8201,2017-09-29,2017-10-06,1858088,10127,9,2,5,5,57,9,16,Not Rated,0.0
8202,2017-09-27,2017-10-20,1890702,1465,9,2,5,5,63,9,98,Not Rated,0.0
8203,2017-09-29,2017-10-06,1695199,12589,1,2,5,5,57,9,16,Not Rated,0.0
8204,2017-09-29,2017-10-06,2056687,394,4,2,5,5,57,9,16,Not Rated,0.0
8205,2017-09-29,2017-10-03,1860373,11099,33,2,5,5,57,9,16,SAT,0.0
8206,2017-09-29,2017-10-06,1860051,9021,57,2,5,5,57,9,16,SAT,0.0
8207,2017-09-29,2017-10-06,5465,11262,53,2,5,5,57,9,16,Not Rated,0.0
8208,2017-09-29,2017-10-06,1599281,2178,49,2,5,5,57,9,16,Not Rated,0.0
8209,2017-09-29,2017-10-06,725100,9816,4,2,5,5,57,9,16,Not Rated,0.0
8210,2017-10-02,2017-10-06,1875048,11182,78,2,5,5,57,9,16,SAT,0.0
8211,2017-10-02,2017-10-06,2178773,2107,58,2,5,5,57,9,16,Not Rated,0.0
8212,2017-10-02,2017-10-06,277972,1515,15,2,5,5,57,9,16,Not Rated,0.0
8213,2017-10-02,2017-10-06,1843249,238,34,2,5,5,57,9,16,Not Rated,0.0
8214,2017-10-02,2017-10-06,778854,1140,66,2,5,5,57,9,16,Not Rated,0.0
8215,2017-10-02,2017-10-06,1607048,11482,32,2,5,5,57,9,16,Not Rated,0.0
8216,2017-10-02,2017-10-19,1870084,9796,65,2,5,5,50,9,98,Not Rated,0.0
8217,2017-10-02,2017-10-06,565362,10569,70,2,5,5,57,9,16,Not Rated,0.0
8218,2017-10-02,2017-10-06,2009573,12034,54,2,5,5,57,9,16,Not Rated,0.0
8219,2017-10-02,2017-10-06,1885765,1291,36,2,5,5,57,9,16,Not Rated,0.0
8220,2017-10-02,2017-10-02,171420,10020,2,2,5,5,57,9,16,SAT,0.0
8221,2017-09-29,2017-10-13,186278,9647,37,2,3,5,12,9,98,Not Rated,0.0
8222,2017-10-02,2017-10-06,1884508,586,49,2,5,5,57,9,16,Not Rated,0.0
8223,2017-10-02,2017-10-16,152686,8946,62,2,5,5,15,9,13,SAT,0.0
8224,2017-09-29,2017-10-18,1878016,7640,74,2,3,5,12,9,42,SAT,0.0
8225,2017-10-02,2017-10-06,765613,1292,23,2,5,5,57,9,16,Not Rated,0.0
8226,2017-10-02,2017-10-06,1784829,11537,55,2,5,5,57,9,16,Not Rated,0.0
8227,2017-10-02,2017-10-06,1807984,994,16,2,5,5,57,9,16,Not Rated,0.0
8228,2017-09-22,2017-10-27,489918,7950,73,2,5,5,40,9,13,SAT,0.0
8229,2017-10-02,2017-10-06,1880430,9933,67,2,5,5,57,9,16,Not Rated,0.0
8230,2017-10-02,2017-10-06,5464,11223,54,2,5,5,57,9,16,Not Rated,0.0
8231,2017-10-02,2017-10-09,471037,2307,43,2,5,5,12,9,16,Not Rated,0.0
8232,2017-10-02,2017-10-09,1844043,2322,23,2,6,5,57,9,16,Not Rated,0.0
8233,2017-10-03,2017-10-09,2004426,9798,65,2,5,5,57,9,16,Not Rated,0.0
8234,2017-10-03,2017-10-06,518472,10186,68,2,5,5,57,9,16,NSA,0.0
8235,2017-10-03,2017-10-09,857914,9873,1,2,5,5,57,9,16,Not Rated,0.0
8236,2017-09-29,2017-10-19,836638,9933,22,2,5,5,63,9,42,Not Rated,0.0
8237,2017-10-03,2017-10-09,1829819,8887,1,2,5,5,57,9,16,Not Rated,0.0
8238,2017-10-03,2017-10-10,852979,8965,16,2,5,5,57,9,16,Not Rated,0.0
8239,2017-10-03,2017-10-09,2303485,11978,54,2,5,5,57,9,16,Not Rated,0.0
8240,2017-10-03,2017-10-10,231589,9601,30,2,5,5,57,9,16,Not Rated,0.0
8241,2017-10-03,2017-10-09,362537,10722,35,2,5,5,57,9,16,SAT,0.0
8242,2017-10-03,2017-10-19,321257,157,61,2,5,5,61,9,13,Not Rated,0.0
8243,2017-10-03,2017-10-10,2172883,194,35,2,5,5,57,9,16,Not Rated,0.0
8244,2017-10-03,2017-10-10,223769,11003,68,2,6,5,57,9,16,Not Rated,0.0
8245,2017-10-03,2017-10-09,2101887,1465,1,2,5,5,57,9,16,SAT,0.0
8246,2017-10-03,2017-10-13,1679826,9206,30,2,5,5,57,9,16,Not Rated,0.0
8247,2017-10-03,2017-10-10,348535,11134,77,2,5,5,57,9,16,Not Rated,0.0
8248,2017-10-03,2017-10-10,1831511,1465,35,2,5,5,57,9,16,Not Rated,0.0
8249,2017-10-03,2017-10-10,1674713,11118,77,2,5,5,57,9,16,Not Rated,0.0
8250,2017-10-03,2017-10-13,196083,11272,34,2,5,5,57,9,16,Not Rated,0.0
8251,2017-10-03,2017-10-13,2218714,10328,9,2,5,5,57,9,16,Not Rated,0.0
8252,2017-10-03,2017-10-25,17084,8116,35,2,6,5,15,9,13,SAT,0.0
8253,2017-10-03,2017-10-09,1890563,9958,8,2,5,5,57,9,16,SAT,0.0
8254,2017-10-03,2017-10-06,1748946,8662,8,2,5,5,57,9,16,SAT,0.0
8255,2017-10-03,2017-10-13,851391,197,34,2,5,5,57,9,16,Not Rated,0.0
8256,2017-10-03,2017-10-13,402984,300,72,2,5,5,57,9,16,Not Rated,0.0
8257,2017-10-03,2017-10-13,471084,9601,53,2,5,5,57,9,16,Not Rated,0.0
8258,2017-10-03,2017-10-17,28520,11798,51,2,6,5,57,9,16,Not Rated,0.0
8259,2017-10-11,2017-11-10,392342,11170,6,2,5,5,12,9,42,Not Rated,0.0
8260,2017-10-03,2017-10-18,1748930,10186,19,2,3,5,15,9,13,Not Rated,0.0
8261,2017-10-04,2017-10-13,1795165,1678,11,2,5,5,57,9,16,Not Rated,0.0
8262,2017-10-04,2017-10-13,425696,9923,17,2,5,5,57,9,16,Not Rated,0.0
8263,2017-10-04,2017-10-13,473792,1692,66,2,5,5,57,9,16,Not Rated,0.0
8264,2017-10-04,2017-10-13,1954786,9933,70,2,5,5,57,9,16,Not Rated,0.0
8265,2017-10-04,2017-10-13,139931,2559,51,2,5,5,57,9,16,Not Rated,0.0
8266,2017-10-04,2017-10-13,862854,11077,42,2,5,5,57,9,16,Not Rated,0.0
8267,2017-10-16,2017-11-01,1868112,11162,36,2,7,1,12,9,13,Not Rated,0.0
8268,2017-10-05,2017-10-18,587635,1255,32,2,5,5,57,9,13,Not Rated,0.0
8269,2017-10-05,2017-10-17,106809,9893,11,2,5,5,57,9,98,Not Rated,0.0
8270,2017-10-05,2017-10-18,19987,12176,18,2,5,5,57,9,13,Not Rated,0.0
8271,2017-10-05,2017-10-18,1829328,11114,21,2,5,5,57,9,13,Not Rated,0.0
8272,2017-10-05,2017-10-13,1890676,9247,55,2,5,5,57,9,16,SAT,0.0
8273,2017-10-05,2017-10-17,586701,12087,33,2,5,5,57,9,16,Not Rated,0.0
8274,2017-10-05,2017-10-18,2303323,11768,5,2,5,5,57,9,16,Not Rated,0.0
8275,2017-10-02,2017-10-24,285913,345,71,2,5,5,50,9,13,Not Rated,0.0
8276,2017-10-05,2017-10-16,1810214,581,44,2,5,5,57,9,16,Not Rated,0.0
8277,2017-10-05,2017-10-16,1888461,11158,58,2,5,5,57,9,16,Not Rated,0.0
8278,2017-10-05,2017-10-13,1914133,781,54,2,5,5,57,9,16,SAT,0.0
8279,2017-10-05,2017-10-16,1843703,9558,41,2,5,5,57,9,16,Not Rated,0.0
8280,2017-10-05,2017-10-16,856149,10016,31,2,5,5,57,9,16,Not Rated,0.0
8281,2017-10-05,2017-10-10,711190,11078,31,2,99,7,12,9,98,Not Rated,0.0
8282,2017-10-06,2017-11-02,1869558,11127,40,2,4,5,63,9,42,Not Rated,0.0
8283,2017-10-06,2017-10-13,1724685,11148,3,2,5,5,57,9,16,Not Rated,0.0
8284,2017-10-06,2017-10-12,2398051,11916,22,2,5,5,57,9,16,SAT,0.0
8285,2017-10-06,2017-10-13,1748307,10050,57,2,5,5,57,9,16,Not Rated,0.0
8286,2017-10-06,2017-10-13,163930,11173,60,2,5,5,57,9,16,Not Rated,0.0
8287,2017-10-06,2017-10-13,2122024,11163,56,2,5,5,57,9,16,Not Rated,0.0
8288,2017-10-06,2017-10-16,1867757,10973,16,2,5,5,57,9,16,Not Rated,0.0
8289,2017-10-06,2017-10-16,683567,12476,28,2,5,5,57,9,16,Not Rated,0.0
8290,2017-10-04,2017-11-22,2348070,10659,77,2,3,5,15,9,98,Not Rated,0.0
8291,2017-10-06,2017-10-17,1820057,8853,2,2,5,5,57,9,16,Not Rated,0.0
8292,2017-10-06,2017-10-17,1817374,11100,46,2,5,5,57,9,16,Not Rated,0.0
8293,2017-10-06,2017-10-13,665226,11978,43,2,5,5,57,9,16,Not Rated,0.0
8294,2017-10-06,2017-10-13,2389172,1085,49,2,5,5,57,9,16,Not Rated,0.0
8295,2017-10-06,2017-10-17,2117324,11151,53,2,5,5,57,9,16,Not Rated,0.0
8296,2017-10-06,2017-10-13,517701,11638,5,2,5,5,57,9,16,SAT,0.0
8297,2017-10-06,2017-10-17,896099,11959,78,2,5,5,57,9,16,Not Rated,0.0
8298,2017-10-06,2017-10-16,1736633,12769,74,2,5,5,57,9,16,SAT,0.0
8299,2017-10-06,2017-10-10,864569,11170,3,2,5,5,12,9,16,SAT,0.0
8300,2017-10-06,2017-10-13,2383948,496,36,2,5,5,57,9,16,Not Rated,0.0
8301,2017-10-09,2017-10-30,703250,9588,58,2,4,5,15,9,13,SAT,0.0
8302,2017-10-09,2017-10-16,416656,10235,8,2,5,5,57,9,98,Not Rated,0.0
8303,2017-10-09,2017-10-16,1893801,12038,43,2,5,5,57,9,98,Not Rated,0.0
8304,2017-10-09,2017-10-16,695007,2460,8,2,5,5,57,9,98,Not Rated,0.0
8305,2017-10-09,2017-10-18,1825665,11077,31,2,5,5,57,9,16,Not Rated,0.0
8306,2017-10-02,2017-10-02,672165,10031,49,2,5,5,40,9,13,Not Rated,0.0
8307,2017-10-09,2017-10-13,2016523,8359,60,2,5,5,57,9,16,Not Rated,0.0
8308,2017-10-09,2017-10-13,291579,2656,25,2,5,5,57,9,16,Not Rated,0.0
8309,2017-10-09,2017-10-13,1882163,9588,43,2,5,5,57,9,16,Not Rated,0.0
8310,2017-10-09,2017-10-16,2313420,938,4,2,5,5,57,9,98,Not Rated,0.0
8311,2017-10-02,2017-10-18,1801882,10883,17,2,5,5,40,9,13,SAT,0.0
8312,2017-10-09,2017-10-18,268031,2260,15,2,5,5,57,9,16,Not Rated,0.0
8313,2017-10-09,2017-10-18,2034379,11626,40,2,5,5,57,9,16,Not Rated,0.0
8314,2017-10-09,2017-10-18,2115161,11151,53,2,5,5,57,9,16,Not Rated,0.0
8315,2017-10-02,2017-10-27,1870977,2124,71,2,5,5,40,9,13,SAT,0.0
8316,2017-10-09,2017-10-13,895356,12133,44,2,5,5,57,9,16,Not Rated,0.0
8317,2017-10-09,2017-10-18,2268423,9601,23,2,5,5,57,9,16,Not Rated,0.0
8318,2017-10-09,2017-10-13,257856,7797,71,2,5,5,57,9,16,Not Rated,0.0
8319,2017-10-09,2017-10-18,95790,10160,63,2,5,5,57,9,16,Not Rated,0.0
8320,2017-10-09,2017-10-19,418028,2260,27,2,5,5,57,9,16,Not Rated,0.0
8321,2017-10-09,2017-10-16,1821955,9559,56,2,5,5,57,9,16,SAT,0.0
8322,2017-10-09,2017-10-19,1837327,1308,38,2,5,5,57,9,16,Not Rated,0.0
8323,2017-10-09,2017-10-18,25169,11590,54,2,5,5,57,9,16,Not Rated,0.0
8324,2017-10-09,2017-10-19,2520479,10116,1,2,5,5,57,9,16,Not Rated,0.0
8325,2017-10-09,2017-10-09,811526,884,77,2,5,5,57,9,16,SAT,0.0
8326,2017-10-09,2017-10-19,76004,1085,18,2,6,5,57,9,16,Not Rated,0.0
8327,2017-10-09,2017-10-19,1984553,10587,19,2,5,5,57,9,16,Not Rated,0.0
8328,2017-10-09,2017-10-19,342314,11132,27,2,5,5,57,9,16,Not Rated,0.0
8329,2017-10-09,2017-10-13,2182622,745,20,2,5,5,57,9,16,Not Rated,0.0
8330,2017-10-09,2017-10-20,2090006,7640,65,2,5,5,57,9,98,Not Rated,0.0
8331,2017-10-09,2017-10-13,2080345,12051,28,2,5,5,57,9,16,Not Rated,0.0
8332,2017-10-09,2017-11-07,2340833,1115,36,2,5,5,12,9,42,Not Rated,0.0
8334,2017-10-09,2017-10-19,2311137,10550,57,2,5,5,57,9,13,Not Rated,0.0
8335,2017-10-09,2017-10-13,2053503,10553,8,2,5,5,57,9,16,Not Rated,0.0
8336,2017-10-09,2017-10-20,2179675,1645,56,2,5,5,57,9,98,Not Rated,0.0
8337,2017-10-09,2017-10-20,36070,10235,10,2,5,5,57,9,98,Not Rated,0.0
8340,2017-10-09,2017-10-19,138399,9362,60,2,5,5,57,9,98,Not Rated,0.0
8341,2017-10-09,2017-10-20,1836576,2569,22,2,5,5,57,9,98,Not Rated,0.0
8342,2017-10-09,2017-10-20,2421903,187,51,2,6,5,57,9,98,Not Rated,0.0
8343,2017-10-09,2017-10-24,514922,11157,13,2,5,5,57,9,16,SAT,0.0
8344,2017-10-10,2017-10-19,435047,11086,26,2,5,5,57,9,13,Not Rated,0.0
8345,2017-10-10,2017-10-19,2109064,839,55,2,5,5,57,9,13,Not Rated,0.0
8346,2017-10-10,2017-10-16,1825438,1210,15,2,5,5,57,9,16,Not Rated,0.0
8347,2017-10-10,2017-10-18,1913065,10982,27,2,5,5,57,9,13,Not Rated,0.0
8348,2017-10-10,2017-10-19,1864883,1702,60,2,5,5,57,9,16,Not Rated,0.0
8349,2017-10-10,2017-10-19,2116881,12229,57,2,6,5,57,9,16,Not Rated,0.0
8350,2017-10-10,2017-10-19,1804954,12621,28,2,5,5,57,9,13,Not Rated,0.0
8351,2017-10-10,2017-10-17,147243,507,24,2,6,5,57,9,98,Not Rated,0.0
8352,2017-10-10,2017-10-16,623040,8106,53,2,5,5,57,9,16,Not Rated,0.0
8353,2017-10-10,2017-10-19,889308,820,65,2,5,5,57,9,98,Not Rated,0.0
8354,2017-10-10,2017-10-16,1825504,923,66,2,5,5,57,9,16,Not Rated,0.0
8355,2017-10-10,2017-10-16,2034927,11093,69,2,5,5,57,9,16,Not Rated,0.0
8356,2017-10-10,2017-10-19,2385688,11052,15,2,5,4,57,9,98,Not Rated,0.0
8357,2017-10-10,2017-10-18,729285,197,75,2,5,5,57,9,98,Not Rated,0.0
8358,2017-10-10,2017-10-18,1769279,10127,57,2,5,5,57,9,13,Not Rated,0.0
8359,2017-10-10,2017-10-19,465204,11122,42,2,5,5,57,9,13,Not Rated,0.0
8360,2017-10-10,2017-10-19,394988,820,26,2,6,5,57,9,16,Not Rated,0.0
8361,2017-10-10,2017-10-19,431752,9601,22,2,5,5,57,9,98,Not Rated,0.0
8362,2017-10-10,2017-10-16,1814311,207,52,2,5,5,57,9,16,Not Rated,0.0
8363,2017-10-10,2017-10-17,1707909,11194,21,2,5,5,57,9,16,Not Rated,0.0
8364,2017-10-09,2017-10-12,497011,11286,66,2,7,5,12,9,13,SAT,0.0
8365,2017-10-10,2017-10-19,1817639,11204,78,2,5,5,57,9,13,Not Rated,0.0
8366,2017-10-10,2017-10-16,16820,1956,9,2,5,5,57,9,16,Not Rated,0.0
8367,2017-10-10,2017-10-19,2034405,11204,37,2,5,5,57,9,13,Not Rated,0.0
8368,2017-10-10,2017-10-16,443735,9726,78,2,5,5,57,9,16,Not Rated,0.0
8369,2017-10-10,2017-10-18,1787353,8917,39,2,5,5,57,9,13,Not Rated,0.0
8370,2017-10-10,2017-10-19,2046928,7973,73,2,5,5,57,9,13,Not Rated,0.0
8371,2017-10-10,2017-10-10,1983007,10576,23,2,5,5,57,9,98,Not Rated,0.0
8372,2017-10-10,2017-10-19,1748929,8399,73,2,5,5,57,9,13,Not Rated,0.0
8373,2017-10-09,2017-10-12,241547,11255,60,2,5,5,10,9,98,Not Rated,0.0
8374,2017-10-10,2017-10-19,2154981,8891,21,2,6,5,57,9,98,Not Rated,0.0
8375,2017-10-10,2017-10-10,1653388,10900,11,2,6,5,57,9,98,Not Rated,0.0
8376,2017-10-10,2017-10-16,1837474,12334,78,2,5,5,57,9,16,Not Rated,0.0
8377,2017-10-10,2017-10-19,491135,8359,76,2,5,5,57,9,98,Not Rated,0.0
8378,2017-10-10,2017-10-20,848170,2378,47,2,5,5,57,9,98,Not Rated,0.0
8379,2017-10-10,2017-10-17,659082,11980,33,2,5,5,57,9,16,Not Rated,0.0
8380,2017-10-10,2017-10-16,2378643,11086,42,2,5,5,57,9,16,Not Rated,0.0
8381,2017-10-10,2017-10-17,2472267,8585,36,2,5,5,57,9,16,Not Rated,0.0
8382,2017-10-10,2017-10-17,710864,10601,5,2,5,5,57,9,16,Not Rated,0.0
8383,2017-10-10,2017-10-19,570483,858,44,2,5,5,57,9,98,Not Rated,0.0
8384,2017-10-10,2017-10-19,193488,2,63,2,5,5,57,9,13,Not Rated,0.0
8385,2017-10-10,2017-10-19,2110453,11182,62,2,5,5,57,9,98,Not Rated,0.0
8386,2017-10-10,2017-10-13,502519,10898,78,2,5,5,57,9,16,SAT,0.0
8387,2017-10-10,2017-10-19,891203,9813,25,2,5,5,57,9,13,Not Rated,0.0
8388,2017-10-10,2017-10-19,561858,10534,12,2,5,5,57,9,16,Not Rated,0.0
8389,2017-10-10,2017-10-19,827843,9001,12,2,5,5,57,9,98,Not Rated,0.0
8390,2017-10-10,2017-10-19,747628,12051,65,2,5,5,57,9,13,Not Rated,0.0
8391,2017-10-10,2017-10-19,2105827,10601,17,2,5,5,57,9,16,Not Rated,0.0
8392,2017-10-10,2017-10-19,217216,1106,42,2,5,5,57,9,98,Not Rated,0.0
8393,2017-10-10,2017-10-10,561822,10218,6,2,5,5,57,9,98,Not Rated,0.0
8394,2017-10-10,2017-10-19,77538,542,10,2,5,5,57,9,98,Not Rated,0.0
8395,2017-10-10,2017-10-19,666112,8885,29,2,5,5,57,9,98,Not Rated,0.0
8396,2017-10-10,2017-10-16,843945,11153,12,2,5,5,57,9,16,Not Rated,0.0
8397,2017-10-10,2017-10-16,329363,10172,18,2,5,5,57,9,16,Not Rated,0.0
8398,2017-10-10,2017-10-19,321392,12125,73,2,5,5,57,9,13,Not Rated,0.0
8399,2017-10-09,2017-10-27,18240,10728,38,2,3,5,32,9,98,Not Rated,0.0
8400,2017-10-11,2017-10-19,1810007,11099,35,2,2,5,57,9,16,Not Rated,0.0
8401,2017-10-11,2017-10-19,564853,12229,46,2,5,5,57,9,13,Not Rated,0.0
8402,2017-10-11,2017-10-19,148354,9799,25,2,5,5,57,9,13,Not Rated,0.0
8403,2017-10-11,2017-10-19,1822111,10850,12,2,5,5,57,9,13,Not Rated,0.0
